id,price,log_price,name_sentiment,description_sentiment
12513336,245.0,5.501258210544727,0.0,0.7227
12534898,60.0,4.0943445622221,0.4215,0.8585
12543138,130.0,4.867534450455582,0.0,0.7579
12600642,225.0,5.41610040220442,0.0,0.8858
12733269,,,-0.296,0.8689
12763205,219.0,5.389071729816501,0.0,0.5141
12780129,89.0,4.48863636973214,0.4404,0.7269
12812834,,,0.3182,0.891
12826914,,,0.4404,0.981
12847514,120.0,4.787491742782046,0.0,0.9042
12853918,295.0,5.68697535633982,0.3818,0.3818
12884771,,,0.0,0.0752
12925681,200.0,5.298317366548036,0.0,0.925
12950843,200.0,5.298317366548036,0.5106,0.8717
12986692,166.0,5.111987788356544,0.0,0.4926
13030613,75.0,4.31748811353631,0.2023,0.9643
13045404,500.0,6.214608098422191,0.0,0.901
13078478,375.0,5.926926025970411,0.0,0.9274
13079607,276.0,5.62040086571715,0.0,-0.4939
13097532,118.0,4.770684624465665,0.0,0.8313
13155530,123.0,4.812184355372417,0.0,0.9001
13157219,287.0,5.659482215759621,0.0,0.6486
13169424,210.0,5.3471075307174685,0.0,0.5141
13231692,50.0,3.912023005428146,0.0,0.8402
13264457,113.0,4.727387818712341,0.0,0.9168
13264604,224.0,5.4116460518550396,0.0,0.9313
13265105,197.0,5.2832037287379885,0.0,0.9285
13265593,,,0.0,0.9851
13285391,74.0,4.30406509320417,0.0,0.9538
13369123,300.0,5.703782474656201,0.0,0.0258
13374069,250.0,5.521460917862246,0.0,0.9517
13418530,175.0,5.1647859739235145,0.0,0.9565
13481151,80.0,4.382026634673881,0.5994,0.9042
13489095,87.0,4.465908118654584,0.0,0.9644
13507247,500.0,6.214608098422191,0.0,0.8271
13550701,179.0,5.187385805840755,0.0,0.9274
13564269,400.0,5.991464547107982,0.0,0.3182
13574378,165.0,5.10594547390058,0.3818,0.9628
13624021,454.0,6.118097198041348,0.5423,0.886
13638441,103.0,4.634728988229636,0.2023,0.836
13639301,140.0,4.941642422609304,0.7906,0.9578
13642243,450.0,6.1092475827643655,0.0,0.7717
13676222,190.0,5.247024072160486,0.0,0.9273
13676937,200.0,5.298317366548036,0.5994,0.9451
13686697,446.0,6.100318952020064,0.0,0.8885
13688451,,,0.0,0.743
13696281,132.0,4.882801922586371,0.0516,0.9312
13699673,140.0,4.941642422609304,0.0,0.9865
13726870,225.0,5.41610040220442,0.2023,0.7263
13727725,,,0.0,0.8934
13734850,125.0,4.8283137373023015,0.0,0.7269
13735635,,,0.0,0.784
13752769,128.0,4.852030263919617,0.0,0.8398
13755104,60.0,4.0943445622221,0.5994,0.7906
13789121,,,0.7269,0.9201
13796847,125.0,4.8283137373023015,0.0,-0.4019
13809386,458.0,6.126869184114185,0.0,0.4648
13812083,232.0,5.44673737166631,0.0,0.8779
13822978,183.0,5.209486152841421,0.5707,0.9455
13831338,115.0,4.74493212836325,0.0,0.7964
13844072,100.0,4.605170185988092,0.0,0.6908
13844654,245.0,5.501258210544727,0.0,0.5719
13845755,220.0,5.393627546352362,0.0,0.9231
13847049,270.0,5.598421958998375,0.0,0.7579
13867116,360.0,5.886104031450156,0.2023,0.5423
13882275,85.0,4.442651256490317,0.0,0.7906
13914656,225.0,5.41610040220442,0.0,0.9643
13915588,175.0,5.1647859739235145,0.0,0.9565
13929339,139.0,4.9344739331306915,0.5719,0.6022
14008822,89.0,4.48863636973214,0.7351,0.9885
14051566,175.0,5.1647859739235145,0.0,0.872
14138035,100.0,4.605170185988092,0.8885,0.8975
14169646,285.0,5.652489180268651,0.0,0.765
14223226,111.0,4.709530201312334,0.0,0.9678
14223365,150.0,5.0106352940962555,0.4389,0.946
14350374,150.0,5.0106352940962555,0.0,0.6597
14376348,104.0,4.6443908991413725,0.0,0.9744
14489972,,,0.7269,0.9612
14504406,250.0,5.521460917862246,0.0,0.6369
14571691,315.0,5.752572638825633,0.0,0.743
14587928,101.0,4.61512051684126,0.0,0.9153
14604644,200.0,5.298317366548036,0.0,0.6705
14617132,98.0,4.584967478670572,0.0,0.6705
14617209,96.0,4.564348191467836,0.4404,0.8588
14631806,,,0.4404,0.9401
14634799,175.0,5.1647859739235145,0.6696,0.4753
14638694,42.0,3.7376696182833684,0.5994,0.5859
14743539,200.0,5.298317366548036,0.0,0.4404
14788387,175.0,5.1647859739235145,0.2023,0.8999
14807938,134.0,4.897839799950911,0.4939,0.4404
14819187,250.0,5.521460917862246,0.5994,0.5994
14823969,85.0,4.442651256490317,0.0,0.872
14840135,199.0,5.293304824724492,0.0,0.6081
14871976,112.0,4.718498871295094,0.0,-0.296
14912799,,,0.0,0.9883
14952116,100.0,4.605170185988092,0.0,0.6124
14953094,115.0,4.74493212836325,0.0,0.9403
14966485,310.0,5.736572297479192,0.0,0.9424
15026125,289.0,5.666426688112432,0.0,0.9661
15040911,152.0,5.0238805208462765,0.0,0.9413
15060878,,,0.0,0.8442
15086474,128.0,4.852030263919617,0.0,0.942
15110263,110.0,4.700480365792417,0.0,0.8122
15114262,165.0,5.10594547390058,0.0,0.0
15127623,200.0,5.298317366548036,0.0,0.8176
15158242,100.0,4.605170185988092,0.4939,0.6972
15160430,179.0,5.187385805840755,0.0,0.802
15161155,209.0,5.342334251964811,0.0,0.0129
15256969,235.0,5.459585514144159,0.0,0.9657
15296700,150.0,5.0106352940962555,0.0,0.8807
15396995,650.0,6.476972362889683,0.0,0.5423
15406109,300.0,5.703782474656201,0.0,0.9526
15423675,143.0,4.962844630259907,0.0,0.7964
15501430,300.0,5.703782474656201,0.0,0.9778
15630192,285.0,5.652489180268651,0.0,0.9485
15702705,120.0,4.787491742782046,0.0,0.8016
15759885,95.0,4.553876891600541,0.0,0.8885
