listing_id,sentiment_score
1019083771936540452,0.77
1019084787591226583,0.76
1019094483064688112,0.83
1019116289339168536,0.66
1019118994049027155,0.76
1019122774311627741,0.71
1019177375763794337,0.95
1019187542576972446,0.56
1019195752056644395,0.68
1019206860744886814,0.71
1019427289773833255,0.71
1019464197158224070,0.31
1019505848398157957,0.95
1019511561160496994,0.78
1019550178019075822,0.69
1019555132547461744,0.86
1019555208341178005,0.4
1019561297313893985,0.46
1019590787198108055,0.69
1019614606145585827,0.5
1019663202743621475,0.65
1019670620137195343,0.82
1019680485309618913,0.76
1019686443667611936,0.81
1019702975838297116,0.93
1019709518686768738,0.84
1019732140303177777,0.77
1019746248871234767,0.36
1019748274431793162,0.28
1019781171525162634,0.45
1019801476501941167,0.66
1019828963895098026,0.91
1019845467577939899,0.88
1019876288931385904,0.84
1019880605965650149,0.37
1019884037702070914,0.57
1019928216053322219,0.82
1019959724955186449,0.29
1020131314450482934,0.99
1020137431390600927,0.8
1020177275311034837,0.96
1020231892276742083,0.73
1020258967876767068,0.78
1020259801027851524,0.49
1020279493586946584,0.79
1020303999617881536,0.92
1020319924987904495,0.72
1020339945684720403,0.85
1020340532871514092,0.83
1020364499528818602,0.76
1020373977059186364,0.96
1020376266352360213,0.95
1020408173163908673,0.84
1020411738562923944,0.76
1020424427289561862,0.8
1020430330966350747,0.6
1020445667848667688,0.74
1020466298630270033,0.22
1020467380579543093,0.65
1020497819042955780,0.93
1020504445562488093,0.86
1020519341064747830,0.82
1020575094825343453,0.69
1020619902675114894,0.99
1020626219829873997,0.9
1020726241224058713,0.7
1020729628043092849,0.76
1020906817510990522,0.67
1020917672984015064,0.84
1020932149698121563,0.98
1020952721745345989,0.44
1020978791571495447,0.36
1020986012104235102,0.97
1021012470474760123,0.34
1021012721771669811,0.0
1021013075647675279,0.66
1021013290854292807,0.35
1021013471657189158,0.64
1021013717715104501,0.42
1021013916789445674,0.63
1021014107424490060,0.84
1021014272365247431,0.0
1021014437060192927,0.94
1021014632680939657,0.69
1021014793393543940,0.7
1021015792387150151,0.92
1021016009124889597,0.73
1021018950402744030,0.26
1021037677044248698,0.79
1021067308037509730,0.67
1021084015179793604,0.95
1021116061687151961,0.62
1021123251224949310,0.34
1021125618457326842,0.87
1021128904731548403,0.74
1021133021551375588,0.66
1021153160485485839,0.29
1021154437512983703,0.62
1021172489505759189,0.55
1021180774873994121,0.71
1021246073242934017,0.75
1021290912968953815,0.93
1021312367414518122,0.65
1021321456574727393,0.38
1021321846165016117,0.69
1021322882474806623,0.78
1021323513058497152,0.72
1021325814479971913,0.34
1021352633107834561,0.77
1021355010951172752,0.84
1021374662135782895,0.68
1021404806272001890,0.89
1021500612082594588,0.62
1021638709329759649,0.84
1021653314883003111,0.0
1021685873857621385,0.94
1021722175791651932,0.6
1021723833913969196,0.61
1021733698748525430,0.69
1021739524905969683,-0.02
1021741617373740719,0.61
1021743812197164251,0.66
1021745899532020111,0.72
1021747284304990462,0.61
1021748279631626058,0.48
1021749203047918730,0.38
1021749993983740777,0.76
1021764921000441116,0.31
1021773550985698368,0.73
1021806723951410758,0.86
1021868492679216613,0.76
1021972983677750149,0.49
1021973219445876299,0.6
1021974050667914539,0.71
1021974084407851085,0.81
1021980445796338050,0.75
1021988663536857714,0.81
1022026814197718501,0.8
1022035892956088409,0.61
1022321206167660276,-0.21
1022457932458819592,0.82
1022495091100130405,0.75
1022507401473565216,0.31
1022509273457354807,0.73
1022579307970421239,0.82
1022652494894423616,0.65
1022662630374435598,0.41
1022662681125101103,0.73
1022669715322359592,0.88
1022689507699245578,0.89
1022755518535046141,0.62
1022755865629429134,0.48
1022795440929148050,0.5
1022807727442569806,0.68
1022817244860130118,0.79
1022887813151486194,0.86
1023025618492934758,0.91
1023077286282354257,0.9
1023127106084207152,0.95
1023199194253825356,0.98
1023208358271021034,0.45
1023230392097436266,0.96
1023332868472132471,0.77
1023350832484948312,0.95
1023350921636220292,0.79
1023367174542662634,0.41
1023391497729686060,0.82
1023418093898830733,0.63
1023421104206351021,0.0
1023434710320349471,0.6
1023456608353068932,0.33
1023461721320778602,0.87
1023464437922609345,0.36
1023597734085492893,0.83
1023813712851630484,0.96
1023846371494806855,0.74
1023884036685262468,0.9
1023884388018893707,0.86
1023887226442151048,0.62
1023903418299247505,0.81
1023910249841829458,0.69
1023950823285551289,0.72
1023959172537237915,0.97
1023961789234571070,0.26
1023969706944634300,0.91
1023972267923097059,0.87
1023972530535844138,0.87
1023989902327285758,0.81
1023994687888549149,0.83
1024008956816586263,0.9
1024018317316130347,0.66
1024025540857443660,0.53
1024032965503187772,0.79
1024033834686420411,0.71
1024060322233752231,0.46
1024067475392722781,0.59
1024074074344209281,0.93
1024087324953019411,0.54
1024095213501694247,0.72
1024111955216007934,0.75
1024113345394494197,0.71
1024113865791624446,0.82
1024139958299216988,0.82
1024140511425559367,0.91
1024143583025983258,0.24
1024145716860861252,0.72
1024150271366127623,0.88
1024150640446954457,0.93
1024160979931217138,0.78
1024169271710605698,0.58
1024180895167819634,0.75
1024186026621991601,0.61
1024298089599606259,0.44
1024343000259583731,0.72
1024581559455712304,0.53
1024605759999672923,0.96
1024702807781175973,0.83
1024773572809660556,0.75
1024779264951064174,0.9
1024803822061993780,0.47
1024809038532299574,0.66
1024828817337201206,0.47
1024832529750807970,0.3
1024862359013746504,0.78
1024869938264289274,0.69
1024887997639459831,0.67
1024889828401144991,0.55
1024891653372949493,0.67
1024896732179049799,0.78
1024918771046398095,0.91
1024921893507738797,0.68
1024990960422858071,0.49
1025026153445568813,0.95
1025147449573591992,0.71
1025241059634218670,0.24
1025309163614061091,0.97
1025315004941035347,0.7
1025318430186391304,0.77
1025323107612807378,0.78
1025324996602973993,0.65
1025355430648758988,0.77
1025363441184111967,0.76
1025410247667020616,0.56
1025410254355354203,0.43
1025432351069450947,0.63
1025435460437189337,0.84
1025451965640619591,0.77
1025465348133748213,0.99
1025542303419473481,0.88
1025555641970940611,0.84
1025556355348287840,0.65
1025558592227573014,0.9
1025583851443203174,0.8
1025604060687589984,0.8
1025608311248134822,0.46
1025649286785454436,0.97
1025678465647203992,0.9
1025682264613947415,0.59
1025769212099856633,0.6
1025871447904141095,0.96
1025901797575046492,0.68
1025994538245790747,0.89
1026046139509982355,0.79
1026056255903942282,-0.27
1026084383607209186,0.95
1026086043033926909,0.65
1026098121273777856,0.85
1026107124940647254,0.68
1026111833934679426,0.83
1026118638145987335,0.5
1026123980277375062,-0.2
1026152204430671209,0.36
1026230904677787532,0.89
1026249184704808704,0.6
1026249204972876164,0.34
1026251991073668351,0.75
1026264095074101992,-0.56
1026284421406795050,0.77
1026311471184194149,0.94
1026324890559079379,0.59
1026349353244959921,0.74
1026372213395268219,0.89
1026372234666970912,0.76
1026372276957895778,0.64
1026375897146271148,0.73
1026400852860825566,0.78
1026525079802192409,0.52
1026723018236157745,0.57
1026727345216057772,0.86
1026826907438649703,0.91
1026845669199691592,0.77
1026857259134188040,0.65
1026866479433836778,0.88
1026885053272961477,0.92
1026895179587468093,0.0
1026909165452817265,0.82
1026923521222735471,0.68
1026933666475403241,0.48
1026935860500312495,0.99
1026941841817759201,0.96
1026970143463798032,0.48
1026985393797760452,0.84
1027071906889057735,0.71
1027075418462637577,0.93
1027088059423666671,0.81
1027096881662641034,0.74
1027112016353377451,0.96
1027113472155426524,0.57
1027228031682059751,0.72
1027259944281863083,0.77
1027437988846199621,0.89
1027471421592898693,0.0
1027519992518495932,0.9
1027546240650673864,0.81
1027556112777063499,0.99
1027586591275353571,0.36
1027600652736021069,0.98
1027611763403476687,-0.96
1027626375914765514,0.24
1027660245726899023,0.43
1027664262681757662,0.93
1027707030406648300,0.79
1027747093728342269,0.64
1027820192454939443,0.69
1027847168555099558,0.48
1027848896469709233,0.91
1027859504440236692,0.56
1027869664813099113,0.96
1027883352686177263,0.79
1027932969070209914,0.5
1028074339166302958,0.67
1028106120566451914,0.49
1028108164613104009,0.7
1028136667019815271,0.94
1028166063657305719,0.83
1028233999031872628,0.93
1028250001041609281,0.24
1028260398701186528,0.74
1028271844235086545,0.7
1028275432752656661,0.69
1028341203930893855,0.49
1028345363521790436,0.33
1028365610883836530,0.81
1028376659631981165,0.93
1028408638473039117,0.69
1028463586485953535,0.75
1028465080612409160,0.6
1028466013521294905,0.51
1028467840463664728,0.52
1028504462361455247,0.74
1028519490677018276,0.42
1028525221276267349,0.75
1028528610876028459,0.85
1028543397968905333,0.97
1028550433912690549,0.76
1028556157567741491,0.39
1028586974883470947,0.53
1028607831458440938,0.76
1028610159963927422,0.71
1028614515993512735,0.61
1028616395619149269,0.83
1028617889683036984,0.49
1028620914921434789,0.77
1028785813185402343,0.75
1028953245053601822,0.7
1028955453483487703,0.28
1028963156092255192,0.23
1028972146881352526,0.51
1028979172027280968,0.91
1028991273169464323,0.26
1029009570620096339,0.56
1029010116169929272,0.97
1029013332746960620,0.46
1029034877351385861,0.88
1029069956449649859,0.66
1029073189914100932,0.85
1029125335436095842,0.94
1029145259359943802,0.92
1029180240332836197,0.89
1029190192127661734,0.67
1029195672329877162,0.71
1029246821390289822,0.92
1029258507859769205,0.06
1029424494940239611,0.18
1029543067134863296,0.59
1029631518789575095,0.58
1029634304367607541,0.8
1029643528850211584,0.98
1029656285214833078,0.38
1029658303547190979,0.79
1029659957659310382,0.72
1029664394206422878,0.4
1029677731945453792,0.97
1029705913348891141,0.71
1029709629472890366,0.61
1029739696773957586,0.9
1029741725773301622,0.86
1029745127558497085,0.76
1029753185923399227,0.71
1029759244842227745,0.96
1029820248723164536,0.67
1029825653499906464,0.7
1029832832832406911,0.25
1029847543854635805,0.46
1029885301876952881,0.61
1029899518501514822,0.8
1029905927040174611,0.44
1029943977384685170,0.21
1029978005756791226,0.77
1029981226666607690,0.93
1029991064349938393,0.71
1030008481464043963,0.77
1030026263155524978,0.0
1030086459173569595,0.69
1030337080278073544,0.29
1030372998104327583,0.83
1030407890991877534,0.58
1030415489339861542,0.37
1030428569012804154,0.74
1030432044661381895,0.77
1030432719955010840,0.65
1030435299827534111,0.7
1030465886183582445,0.64
1030466086456190767,0.87
1030473487188296086,0.68
1030502900653602172,0.99
1030537514283558232,0.84
1030568293601348902,0.64
1030582169093604590,0.59
1030630436890340043,0.89
1030644742007752228,0.9
1030649683544847080,0.95
1030651966304569132,0.84
1030669126274782397,0.93
1030671585744293021,0.95
1030684947104037439,0.59
1030691947638600632,0.93
1030737945746853340,0.83
1030770410454941084,-0.05
1030843753854088767,0.64
1030877497183053006,0.97
1030877515169969906,0.84
1030887596342889552,0.74
1031037063682336896,0.37
1031038616225465029,0.66
1031090862925559699,0.4
1031097573451764009,0.44
1031097643765583530,0.46
1031107372015233406,0.71
1031118383843382309,0.97
1031148599589153748,0.71
1031185114174172821,0.92
1031252544249910330,0.76
1031270085544056583,0.83
1031288460642155586,0.02
1031291592738112259,0.41
1031294531564391493,0.48
1031300288090409329,0.52
1031306895681998856,0.38
1031344555885564904,0.88
1031368407283584081,0.77
1031408949750412207,0.71
1031420410647550153,0.91
1031437961431513805,0.55
1031455288501084320,0.76
1031486701575959127,0.98
1031614643601243760,0.51
1031618308058833004,0.67
1031710495410362168,0.56
1031732021049031925,0.56
1031780635890686666,0.76
1031789235717835425,0.77
1031825097885949492,0.87
1031831076794103236,0.92
1031883119806948447,0.39
1031885341145993517,0.07
1031921473948385942,0.94
1031933754696836005,0.8
1031944149952578660,0.64
1031982818163639670,0.84
1032028624977444726,0.08
1032039421854182802,0.73
1032063717453090291,0.83
1032135509251490671,0.83
1032170574658460906,0.0
1032214644760459055,0.54
1032240713370836799,-0.62
1032495904202343286,0.96
1032502850176155377,0.81
1032573689636919338,0.51
1032603213373002422,0.96
1032606274089678199,0.32
1032610387799711606,0.89
1032654668928006919,0.57
1032658075556344532,0.99
1032674035592077329,0.36
1032674944882403720,0.96
1032693479765114542,0.73
1032706051360660297,0.8
1032710330696608081,0.68
1032729198074018219,0.85
1032749576494120191,0.86
1032752847716611594,0.89
1032754445867903377,0.76
1032758293709096537,0.66
1032763039904652501,0.33
1032795394524869673,0.7
1032799317311746681,0.77
1032891302958888332,0.71
1033209091354774763,0.84
1033234852613767740,0.98
1033319493752930682,0.48
1033329786518402304,0.24
1033339692753599562,0.89
1033367964318991321,0.78
1033372146255285767,0.28
1033394660344262600,0.85
1033419531696462713,0.87
1033427048549162666,0.33
1033440224226242508,0.0
1033497241300166779,0.77
1033510212457518291,0.82
1033539979151652173,0.36
1033551473354285688,0.88
1033576588995694237,0.99
1033610239514178508,0.93
1033617226155696230,0.42
1033626051949117471,0.88
1033643759829251682,0.75
1033649811399086317,0.7
1033695802665824452,0.66
1033716609763355521,0.0
1033742222253448056,0.74
1033887904131979411,0.97
1033916262026411798,-0.55
1033931286559877750,0.97
1033998106297756397,0.53
1034039523822761316,0.41
1034053420683459273,0.78
1034060616108024939,0.29
1034077480348640129,0.8
1034077582122662135,0.28
1034096909283584977,0.69
1034099507271180777,0.7
1034100541357776307,0.62
1034113912915458781,0.29
1034114124501194763,0.81
1034117767680189534,0.13
1034121126787154926,0.69
1034125837929771556,0.75
1034126751052607668,0.8
1034146682721688246,0.77
1034169211715515708,0.9
1034170411346913508,0.67
1034188838964002162,0.44
1034199058530516449,0.88
1034204724350251625,0.57
1034259920229112933,0.43
1034261200068039594,0.65
1034269054465051860,0.69
1034270664425460638,0.55
1034273990678517157,0.62
1034281984755681055,0.0
1034307633433434449,0.43
1034322783123175916,0.55
1034325846452270143,0.92
1034328191369305075,0.61
1034356290327956085,0.8
1034358331344419276,0.78
1034359442159845719,0.49
1034402058195922637,0.71
1034421462750437555,0.72
1034456877227984760,0.71
1034467241751300507,0.0
1034483613575396911,0.65
1034688309731664469,0.85
1034710826944963163,0.26
1034733017958241727,0.95
1034750526473014317,0.76
1034769994638385920,0.93
1034788993606831815,0.49
1034810717047077860,0.6
1034839750208355826,0.83
1034872669456639819,0.73
1034875824547979877,0.84
1034898837260030734,0.89
1034950314019484905,0.77
1034954331718620460,0.57
1034954541819317207,0.62
1034971794773301643,0.4
1034987724790460797,0.78
1034990805355580943,0.98
1034992525357665205,0.83
1034998348160509797,0.2
1035009305096858820,0.72
1035010981625158831,0.73
1035030660192760586,0.75
1035070528877569909,0.74
1035077041861408867,0.85
1035078706077601688,0.96
1035094408693991386,0.97
1035124199872438098,0.98
1035144782451718336,0.52
1035144792401485831,0.7
1035144803340307236,0.64
1035145419157152134,0.66
1035160000965215787,0.39
1035300984517682586,0.78
1035366119055154369,0.83
1035484347108170204,0.78
1035499381590833270,0.84
1035512118034177795,0.85
1035521646352125740,0.71
1035522645837809678,0.68
1035523330929791211,0.08
1035529481451921174,0.18
1035530041158089700,0.95
1035534759699244617,0.81
1035538883530783828,0.39
1035543552050994238,0.93
1035550595539196183,0.4
1035571789169845179,0.51
1035576445714026305,0.78
1035602443195934394,0.54
1035602632826054754,0.54
1035605148028597599,0.71
1035615008278833801,0.55
1035618700561324061,0.85
1035630594718315466,0.27
1035633734201375876,0.78
1035682411185260654,0.55
1035723124498235663,0.93
1035751707549144789,0.61
1035770605327665508,0.88
1035810173735075024,0.73
1035824141625909095,0.78
1035835514324019747,0.5
1035840428121853891,0.94
1035892704439240554,0.6
1036120590532390354,0.48
1036137591039030731,0.85
1036185411361832532,-0.07
1036254088039188583,0.83
1036255350879499219,0.6
1036264699499137535,0.92
1036286879137748257,0.93
1036289607743142284,0.79
1036294216821864846,0.77
1036312988648352464,0.78
1036325960402224211,0.98
1036328323285181609,0.78
1036342312906026488,0.89
1036358267421694920,0.96
1036360293940985456,0.48
1036361375265278072,0.69
1036372439412739552,0.88
1036382492760723199,0.75
1036384817892889804,0.83
1036386468647202447,0.85
1036411629280008516,0.58
1036443912524767967,0.81
1036449197544860221,0.92
1036454601848092794,0.79
1036496869065824055,0.8
1036498796305521069,0.92
1036514762224412192,0.73
1036522093672694122,0.26
1036528225315979554,0.71
1036533865559714133,0.86
1036547266130605756,0.76
1036582048581828547,0.95
1036666980542740816,0.26
1036781046706860483,0.61
1036858554728416795,0.86
1036923704828755416,0.8
1036936144638019109,0.77
1036937271123100130,0.99
1036954222533111868,0.73
1036961921406562214,0.48
1036976895651838190,0.55
1036981454600220556,0.98
1037025556384136779,0.86
1037040763800514862,0.97
1037102677533179450,0.65
1037109136913590462,0.92
1037109768002881966,0.62
1037135027629868105,0.83
1037136640804180225,0.73
1037151454087110867,0.78
1037181917187434947,0.71
1037218133845968368,0.81
1037333016190139872,0.6
1037364372935765807,0.87
1037379349742938979,0.76
1037517070790900153,0.82
1037616598922493657,0.0
1037646166688344259,0.55
1037655627586131027,0.95
1037689149136313862,0.65
1037706647792175293,0.69
1037734734526239122,0.97
1037742121369009847,0.34
1037742668758628070,0.75
1037752580368489520,0.9
1037797435027988971,0.84
1037895790364576162,0.71
1037919013320152073,0.5
1037931897350217000,0.89
1037975419728578799,0.65
1038056642871759897,0.84
1038291888937739815,0.62
1038313048713589605,0.55
1038334398766491343,0.88
1038353402331850923,0.93
1038355284898554458,0.68
1038399899528487000,0.48
1038413325241000258,0.94
1038442819272748052,0.81
1038471733808086645,0.82
1038472949776411140,0.45
1038474639196143388,-0.2
1038490178923417970,0.94
1038529138907592595,0.77
1038555777642157087,0.84
1038575421052578304,0.64
1038599939630427259,0.66
1038622191522161212,0.62
1038627305428255571,0.33
1038643181744349317,0.88
1038683453282630233,0.84
1038702942703729720,0.64
1038707352162568672,0.52
1038708170769753094,0.75
1038774196908479620,0.64
1038798660940599581,0.54
1038808283174483610,0.78
1038818138105122048,0.84
1038950558720815520,0.61
1038997363460278344,0.68
1039031761330807220,0.73
1039038397360163092,0.88
1039043653457446523,0.79
1039044514985163888,0.8
1039062375218700134,0.83
1039066442065027922,0.71
1039070217846858410,0.92
1039110049694574932,0.93
1039126937779209682,0.48
1039130230614343902,0.33
1039130543514668851,0.85
1039153882839779067,0.93
1039158758438083339,0.41
1039162512336312853,0.52
1039181416285429894,0.74
1039213612147206542,0.88
1039229775709214478,0.66
1039242817669152857,0.66
1039279177567416324,0.54
1039326588958077745,0.31
1039338113257395771,0.74
1039385048479848746,0.73
1039391086353377708,0.53
1039417597408054175,0.97
1039446063113811168,0.87
1039449119181604111,0.87
1039469198890067328,0.0
1039473213665365865,0.1
1039477268319853412,0.34
1039484513174803218,-0.91
1039499456786391904,0.87
1039534057671627030,-0.42
1039538365085457920,0.39
1039765213460004423,0.88
1039786513884037292,0.55
1039792478416252469,0.73
1039849785051591416,0.9
1039875649670615989,-0.72
1039910409821501082,0.43
1039928130262461013,0.62
1039931995953279788,0.42
1039962474655890590,0.58
1039962672011105608,0.96
1039964116695556567,0.66
1039977978662221856,0.79
1039989463931732201,0.92
1040005818409527405,0.85
1040030867879124326,0.69
1040033144340475906,0.92
1040055651441243808,0.57
1040064513225783624,0.29
1040066519724492659,0.48
1040067175607479109,0.89
1040082054385124433,0.75
1040082454794446976,0.71
1040126354277767808,0.6
1040144532506970390,0.37
1040146091189755262,0.57
1040153654175541488,0.79
1040177925910487727,0.61
1040197199857504277,0.74
1040260063843258599,0.75
1040298399455519805,0.75
1040419134612044171,0.46
1040429452081735483,-0.8
1040502102865216373,0.41
1040506252531536754,0.87
1040509511883586229,0.96
1040527965234614558,0.45
1040551628385703529,0.47
1040614698314590462,0.55
1040615604622734234,0.39
1040616712650861640,0.0
1040623488818260223,0.39
1040645016893131336,0.38
1040662331491978214,0.91
1040689529811588545,0.48
1040714731561471445,0.74
1040718963739354510,0.54
1040724023693288578,0.68
1040733018296883214,0.73
1040747148469285533,0.88
1040757248792762491,-0.15
1040789862654015023,0.0
1040813819135053952,0.64
1040861163583647618,0.97
1040875738983140477,0.61
1040891011259058079,0.64
1040913694219901405,0.69
1040993480897966249,0.61
1041006202827334922,0.83
1041009401778395307,0.39
1041010207210532251,0.43
1041013155604977836,0.6
1041169428392310352,0.74
1041169608037165323,0.57
1041198647195559512,0.84
1041213115462116148,0.92
1041243297330491185,0.88
1041248279391826514,0.46
1041251482275736411,0.72
1041253170021722973,0.66
1041263894453025265,0.65
1041308270484632400,0.73
1041316591305944897,0.36
1041325176368194366,0.7
1041350053415778668,0.95
1041354039421876170,0.7
1041365649751450013,0.9
1041368309362418028,0.93
1041368797094492352,0.84
1041371858659165521,0.45
1041387643870492910,0.88
1041389460473615441,0.64
1041393382032468276,0.58
1041400678011321709,0.78
1041403485143053755,0.69
1041442631942326743,0.82
1041448615186065722,0.91
1041450634568584033,0.83
1041463505300323950,0.75
1041480140444663818,0.86
1041487002552236575,0.23
1041512493472854726,0.83
1041517036652523174,0.17
1041531990282121336,0.95
1041553104833448503,0.12
1041553610500721375,0.69
1041569845762175865,0.29
1041581142714985090,0.91
1041627212949511129,0.61
1041634225095998288,0.79
1041687895317017226,0.76
1041692518803060794,0.33
1041694570799881975,0.05
1041695785118544661,0.19
1042014926605442754,0.95
1042021764712027197,-0.02
1042029878296545420,0.64
1042033868941278845,0.79
1042036019548212683,0.53
1042052215122388116,0.52
1042056878223193413,0.48
1042065440954342566,0.76
1042073845514621165,0.85
1042084039356332143,0.28
1042152682470956407,0.46
1042166379646271119,0.96
1042166684831786738,0.99
1042169710040780670,0.24
1042182168385771289,0.97
1042193314620881426,0.96
1042268780751221758,0.53
1042285463819910552,0.57
1042315535749432714,0.64
1042324505294030030,0.9
1042327096999320071,0.73
1042349123939578018,0.97
1042360070477905537,0.91
1042655105178231352,0.35
1042673462905083717,0.33
1042747435215936071,0.66
1042768057377275524,0.54
1042799443483105949,0.81
1042801201871695915,0.7
1042841435925315252,0.95
1042867266422511590,0.4
1042886654440014372,0.43
1042903774127481796,0.69
1043014335223949662,0.97
1043031229211485771,0.57
1043053077130885363,0.49
1043059301193135109,0.3
1043063575793070155,0.63
1043086479722877718,0.79
1043097146679151835,0.75
1043184077824299089,0.82
1043301913391131003,0.64
1043324900238981549,0.81
1043352424042429512,0.0
1043467378620196261,0.75
1043508071564501556,0.8
1043530255537205812,0.77
1043530476345289019,0.79
1043552209282471694,0.5
1043555010873166927,0.1
1043564359604118791,0.73
1043597526680752812,0.94
1043607822900273151,0.68
1043612336995559771,0.77
1043638436248921978,0.96
1043644360916887944,0.65
1043694105957169096,0.74
1043720772153333200,0.77
1043765300886284298,0.66
1043866937772927146,0.9
1043937391456730665,0.2
1044053157162250560,0.67
1044115625710991757,0.73
1044126796213327016,0.81
1044137141057018674,0.91
1044148046878809283,0.81
1044181266892177631,0.82
1044184284923888394,0.55
1044218429079311543,0.95
1044219175107082489,0.0
1044232534129051292,0.95
1044238360696287707,0.7
1044243610121078446,0.01
1044252948410021661,0.89
1044278108269721377,0.66
1044289969241975225,0.0
1044294581479954941,0.55
1044310362291971042,0.32
1044347363265825608,0.89
1044365668258130686,0.76
1044375672824571734,0.78
1044415187705440368,0.62
1044418513202166870,0.48
1044420334562624393,0.67
1044425400041292535,0.59
1044428456977414915,0.76
1044443025315227439,0.95
1044470359918426125,0.9
1044470567939914011,-0.03
1044472419119518350,0.66
1044480744733688146,0.61
1044484652997171754,0.86
1044491785918161923,0.76
1044492720329177071,0.91
1044515499600654077,0.6
1044536466493325767,0.69
1044538274182050479,0.44
1044551876051812130,-0.03
1044606818292274395,0.67
1044609786637588460,0.9
1044609866281745717,0.65
1044780755439189798,0.97
1044792684425349623,0.53
1044840913938240315,0.5
1044866062435797365,0.67
1044880151148854669,0.67
1044913432828597120,0.84
1044913628959565289,0.77
1044914002900536242,0.66
1044935618606989753,-0.84
1044953607271810532,-0.15
1044963460266838411,0.71
1044976122673648022,0.74
1044991824541317568,0.69
1045009732847879575,0.0
1045014458468485083,0.74
1045051855249927667,0.66
1045053069499779088,0.0
1045053848738547536,0.41
1045093520098086426,0.97
1045111592218581534,0.78
1045121818987443638,0.76
1045131034444277425,0.66
1045155429066262940,0.79
1045174017729423763,0.37
1045181175112284717,0.62
1045184071700859559,0.6
1045194938760614699,0.92
1045223508970979038,0.64
1045224692036137460,0.74
1045228729761436326,0.63
1045243043928922679,0.07
1045302647929366126,0.7
1045353178022355014,0.86
1045479037741138103,0.9
1045557953025919480,0.87
1045589440817520980,0.69
1045591364554608091,0.94
1045616472773602265,0.59
1045617227948741330,0.88
1045635135277015432,0.75
1045649430915804579,0.69
1045658185788799559,0.98
1045660960331671060,0.63
1045663370783305684,0.45
1045669737411521716,0.24
1045674748216949944,0.08
1045697524164796565,0.0
1045709192223993006,0.34
1045712103376841537,0.57
1045721966402466228,0.0
1045722275054981217,0.89
1045736973555789953,0.37
1045743114841009123,0.96
1045805615649593729,0.78
1045811703538020101,0.71
1045824687792932724,0.43
1045829993718195402,0.49
1045836169011138462,0.83
1045849234005189556,0.36
1045857723151542582,0.81
1045890700082351654,0.98
1045890724851339217,0.98
1045907234884766994,0.49
1045914068495359512,0.29
1045965009718502797,0.77
1045993369092399950,0.48
1046022305662771654,0.58
1046022535122184099,0.9
1046030039521151899,0.98
1046044187212039958,0.82
1046211411070781704,0.92
1046223614321525024,0.6
1046233253506097096,0.48
1046264478361140859,0.57
1046291071144690273,0.89
1046309559958257994,0.81
1046329166457386220,0.32
1046345103180382763,0.6
1046349686077352972,0.93
1046402650273573551,0.41
1046405611455905261,0.58
1046422527567291252,0.72
1046458377825146576,0.79
1046466949620270038,0.79
1046476228338061123,0.71
1046482058602332648,0.72
1046492992470480846,0.82
1046493451765223106,0.57
1046495087140961602,0.82
1046523012407154838,0.66
1046524526373770267,0.83
1046552860876176007,0.93
1046565541221796741,0.48
1046580554860372427,0.7
1046610441530427233,0.33
1046617811141339829,0.74
1046618360041791705,0.96
1046655820800737570,0.65
1046700193367437356,0.92
1046714689650315409,0.58
1046741542639343632,0.86
1046748552706766137,0.54
1046932004949037537,0.83
1047023496572577115,0.98
1047036622487112122,0.57
1047037411600535313,0.87
1047048089657812413,0.82
1047090040762855464,0.73
1047099100298748853,0.51
1047109064906083041,0.0
1047135625645627432,0.32
1047152491576723960,0.45
1047198426710632481,0.57
1047241535374648993,0.64
1047288824010902070,0.59
1047364948280025797,0.65
1047418377123846991,0.68
1047422640128287804,0.67
1047429712959130485,0.68
1047685803093853986,0.59
1047766262804433996,0.18
1047769360489953370,0.24
1047795348100212111,0.93
1047804165511959527,0.94
1047814672577543667,0.68
1047830335796324046,0.66
1047831021905708357,0.88
1047846637181642451,0.71
1047848517940358647,0.82
1047849013041806133,0.61
1047860035116666547,0.73
1047956087070936965,0.91
1047999762833317768,0.55
1048024929631258248,0.84
1048029108546479055,-0.12
1048032343716813059,0.79
1048034063609624564,0.58
1048066475306374536,0.32
1048082294945471069,0.46
1048085623430572246,0.7
1048103567830736620,0.8
1048109356781753562,0.33
1048123067925738122,0.81
1048241885008250010,0.6
1048377345736827555,0.62
1048462216677655204,0.0
1048462404192291025,0.73
1048524811480000720,0.98
1048541600083456477,0.54
1048605071755281738,0.7
1048647199709721443,0.55
1048685334926222047,0.92
1048693895802439364,0.9
1048712748274815898,0.75
1048736741603978573,0.9
1048746790775534141,0.5
1048750816888023478,0.98
1048762066701011954,-0.3
1048770114163828578,0.74
1048788988118362976,0.82
1048795095333136681,0.62
1048827964859815946,0.67
1048839213531702581,0.25
1048874470819269727,0.88
1048982734074562147,-0.19
1049151957452693513,0.76
1049203199076989961,0.57
1049211511091907097,0.96
1049213923307796995,0.37
1049225987056242482,0.95
1049245353410506619,0.9
1049271857045725346,0.97
1049271957525346562,0.92
1049286028965987311,0.95
1049289243429734259,0.59
1049298587134400592,0.0
1049311632861459326,0.7
1049329405226650933,0.87
1049337802359774397,0.63
1049353976747721128,0.35
1049364859158418557,0.85
1049376914462342733,0.81
1049406765830759228,0.81
1049423093078742050,0.84
1049446421626713917,0.8
1049464576576849114,0.96
1049509114591623356,0.89
